Date,CL=F,DX-Y.NYB,GC=F,^GSPC,^IXIC
2010-05-11,-0.005598962084493508,0.0036834309066613447,0.016244584807900475,-0.003397292018489928,0.0002695687147309389
2010-05-12,-0.00942780142475963,0.004261875282929761,0.018689996148466115,0.013739523915341278,0.020927777726386543
2010-05-13,-0.016523462984629145,0.004479514855779021,-0.011185244137687733,-0.012145144968583543,-0.012643158350215011
2010-05-14,-0.037500011536382605,0.010444776425430291,-0.0011393427396081401,-0.018800014512092122,-0.019842466310041162
2010-05-17,-0.021365713814499032,0.001277591315923532,0.0002443594197871768,0.0011093685155389998,0.0031445906237770327
2010-05-18,-0.009560475905244892,0.011019656509981601,-0.010914639469488785,-0.014195906037184347,-0.015703636012554645
2010-05-19,0.006627273594624006,-0.0088343763206572,-0.017870437593352162,-0.005130263873571406,-0.00815182262608316
2010-05-20,-0.02662087501409971,-0.009491835867780685,-0.004024758390133498,-0.03897590341661106,-0.04105522723091393
2010-05-21,0.029848532797140503,-0.0023372320784790235,-0.010186981948845597,0.015024380686144978,0.011356586034532823
2010-05-24,0.002427158291307574,0.009839478866881635,0.015395167481472516,-0.012908014000787449,-0.006949175413147768
2010-05-25,-0.020794745812716342,0.006611758506872345,0.0033506448621161145,0.00035393738571354305,-0.0011746279049016373
2010-05-26,0.04014548561789777,0.003917999217191381,0.012940390188800333,-0.0056609945338124135,-0.006816105607179157
2010-05-27,0.04251154838082627,-0.010789743018495557,-0.0011538979293825857,0.032876173067238,0.037251604456321585
2010-05-28,-0.007780037656765937,0.0034811214979746374,0.00024748473617486333,-0.01237468831159061,-0.009061805520347188
2010-06-01,-0.018791393358249642,0.001850092813415971,0.010394405348778557,-0.01716532127985071,-0.015378531322783884
2010-06-02,0.00385779515339002,0.0017313195629689027,-0.003429190949335803,0.025842707133391096,0.02643171273816103
2010-06-03,0.024018665733463784,0.004032705040085682,-0.010076951502401954,0.004051376711240895,0.009627043571394767
2010-06-04,-0.04154936937088016,0.012508652454898295,0.0065380303107756,-0.034411425771964765,-0.03641294570851861
2010-06-07,-0.0009788797753196299,0.001926761447096359,0.018993667639923606,-0.01353207320412908,-0.020399528258296162
2010-06-08,0.007698703857329514,-0.0001131463354957507,0.003792423938270062,0.010976067492112662,-0.001531732892018134
2010-06-09,0.033199047931230075,-0.005543589400985094,-0.012459807073954998,-0.005941674758709992,-0.005399489688892478
2010-06-10,0.014789004357822488,-0.00830492996884269,-0.006267766521672824,0.029506792849203878,0.027727660825657363
2010-06-11,-0.02252258216785774,0.0039004700519345015,0.0066349731831292225,0.004379678623643857,0.011218292231505833
2010-06-14,0.018162157623417663,-0.011427265176422452,-0.004556900866372393,-0.0018046635646612463,0.0001603954651392403
2010-06-15,0.024227897075083993,-0.006126445107032419,0.008092783412568139,0.023494191121040897,0.02759404042536051
2010-06-16,0.009487856828377383,0.0011630433847038546,-0.003162424990403201,-0.0005559347650669899,2.1704872182670698e-05
2010-06-17,-0.011329950742419603,-0.0045306619580918195,0.01480513336774436,0.0012830081640498037,0.0005333988912121779
2010-06-18,0.005078778291427,0.00011663562319030873,0.0077755119614228985,0.0013171307943036226,0.001144323245602985
2010-06-21,0.008292295764677826,0.002683819896428963,-0.013919822366909695,-0.003856841152281021,-0.00896612715373657
2010-06-22,-0.007838609775683847,0.0020947318112012336,0.00016138844080648695,-0.016070691127224812,-0.011921784645726907
2010-06-23,-0.011138461605350702,-0.004296861502257943,-0.004677835885087522,-0.0029854738442266493,-0.0033469220072291916
2010-06-24,0.0020956603183641676,-0.00011656761237410773,0.009237520978517155,-0.01680350261882635,-0.016329327048563047
2010-06-25,0.030714918422519277,-0.004899169274392379,0.008269810379867515,0.002859362131449217,0.002732932330032245
2010-06-28,-0.0077352346643463354,0.003985511393921115,-0.014015047755949639,-0.00203393834902843,-0.001272814754285978
2010-06-29,-0.0295207355730831,0.004436628682407573,0.0030690106428516994,-0.03101701864061035,-0.038488719276693284
2010-06-30,-0.004082238320014198,-0.00011626335432279866,0.0028180354267310914,-0.0101129704925228,-0.012148831591124232
2010-07-01,-0.03543567899646671,-0.015112711847194316,-0.03147326469038536,-0.0032404516759250157,-0.003735887262228732
2010-07-02,-0.011103462542547349,-0.003423051361529872,0.0009118590246315339,-0.004662369010297374,-0.004554225772904985
2010-07-06,-0.0022178546446980363,-0.004145427843847083,-0.010435626413087151,0.00535903441522545,0.0009990695581172382
2010-07-07,0.029035791058896976,-0.0030923183940088084,0.0031803871798796735,0.03133081639370272,0.03132466596055372
2010-07-08,0.0184960544380528,0.0,-0.0023359976763254187,0.00941267817151159,0.007376778495066683
2010-07-09,0.008616037585486902,0.001550909733849526,0.011540329649038172,0.007203887818266752,0.009676404235122948
2010-07-12,-0.014982250552176057,0.002977963181512999,-0.009176567303219918,0.0007329020475055348,0.0008696561690288984
2010-07-13,0.029352964205668464,-0.006650802599648342,0.012348810035982538,0.015378879091830777,0.019864771803111747
2010-07-14,-0.0014258017910040444,-0.002510749473996876,-0.005357289819841404,-0.0001551316306374062,0.0034834763547744174
2010-07-15,-0.005451689563267692,-0.010427936514439407,0.0010771683006434163,0.0011961033180916125,-0.00033780612662903664
2010-07-16,-0.007961375469655363,-0.0008478645457146161,-0.016637675682584896,-0.028819473359129044,-0.031137188034343954
2010-07-19,0.006972750485481738,0.00024250543070647446,-0.005303071404145654,0.005981890060832162,0.008801969303522839
2010-07-20,0.011758577411988602,0.0029087123688746885,0.008293178668922208,0.011416551196032687,0.011036156353600335
2010-07-21,-0.011363699058226984,0.007734131596959903,8.390733188212707e-05,-0.012819816608358736,-0.01582005420220911
2010-07-22,0.03578899661101809,-0.009473569028775053,0.0032729309281369634,0.022513373250030444,0.02677228052536229
2010-07-23,-0.004035304949677743,-0.0016949078963034436,-0.006524507593580142,0.008220020548377116,0.010499213787338313
2010-07-26,0.0,-0.004487057369513159,-0.003957187307482513,0.011200166146517754,0.011879408533943758
2010-07-27,-0.01873896295300248,0.0010964060336253745,-0.021132713440405793,-0.0010493573466290318,-0.003562020999604787
2010-07-28,-0.006580672725554404,0.0,0.0020725599430591046,-0.006921964711350426,-0.01035286415656067
2010-07-29,0.01779455493694382,-0.006570952951107878,0.0068941742775638915,-0.004158621107493432,-0.005683274832415819
2010-07-30,0.007529304916987112,-0.0012248710787444717,0.01138302505983102,6.349921218862242e-05,0.0013367780839954602
2010-08-02,0.030272317695151596,-0.007358332933337541,0.0014386674388042753,0.022022522061804883,0.018033510946264375
2010-08-03,0.014875913060541146,-0.004200691339628859,0.001520979145410939,-0.004796355216742376,-0.005158270309020829
2010-08-04,-0.0009691317758586671,0.003598026315353442,0.00717178564814791,0.006051112519185553,0.008780325399661226
2010-08-05,-0.005577774677626435,-0.0008653689622004634,0.002932060101505485,-0.001268524584838171,-0.0045624875535521525
2010-08-06,-0.01597372459291213,-0.0050729526634866184,0.005178811806765049,-0.003704038628435491,-0.002001730339954544
2010-08-09,0.009665507288577402,0.003730822145262991,-0.0022437038286601263,0.005483064382283187,0.0075246653543958875
2010-08-10,-0.015095769590796504,0.0011151526242858534,-0.0037478139277077327,-0.0059674054882985494,-0.012369407967254942
2010-08-11,-0.027788203824717694,0.018440566924423196,0.0010868156505534632,-0.028178764954173263,-0.030098781124802798
2010-08-12,-0.029223261694404257,0.0042532321087269676,0.01444680486691019,-0.0053787488495717906,-0.008312784058626566
2010-08-13,-0.004621052072784848,0.003751180552798772,8.22979765551235e-05,-0.004023574358396065,-0.007665739343906686
2010-08-16,-0.0019896740561521353,-0.005063269251322278,0.007901864674475956,0.00012045854325926086,0.0038602318834979332
2010-08-17,0.007044109441051605,-0.0036349863904098223,0.0017149657704675914,0.012192216013040102,0.012635868653028792
2010-08-18,-0.004619222510591436,-0.00012163609172011203,0.0025272914133693813,0.0014827787168125717,0.002833301620156492
2010-08-19,-0.01312646364100778,0.00279732089667184,0.0033342260868942653,-0.016935392189468268,-0.016586180805105433
2010-08-20,-0.013032395764153604,0.007398430963369007,-0.0053494062206586035,-0.0036630286052607985,0.00037176558062479437
2010-08-23,-0.004900634560825345,0.0007224318535039576,-0.00024439925826769127,-0.004040306703826824,-0.009235019847570025
2010-08-24,-0.020109456243334045,0.00036090926739174023,0.003993825345632862,-0.014512432962598854,-0.016609268714211978
2010-08-25,0.012424953563794361,0.001322917718977079,0.0062509748876860005,0.0032893427453595248,0.008371957855462853
2010-08-26,0.011583066825272326,-0.003963509759641104,-0.00330776570063529,-0.007684786454732473,-0.010669937166457588
2010-08-27,0.024672812752653428,-0.00012060938374125474,0.0004856528849608299,0.01658676839931239,0.01649129526855586
2010-08-30,-0.006252510737685402,0.002894422316255474,0.0008899478850628029,-0.01471920868888299,-0.015629385707360943
2010-08-31,-0.037215513960771274,0.0004809197254886932,0.009053490795586372,0.000390794428747121,-0.0028018988421236735
2010-09-01,0.027669710008743298,-0.0081730808908419,-0.0016021789007198972,0.029504621333996228,0.02971105316542766
2010-09-02,0.015018169746432886,-0.0007270669054103562,0.004172310814530178,0.009080835857702363,0.010643832775723894
2010-09-03,-0.005598482907745228,0.007761331515330427,-0.001837833662105437,0.013219002387319545,0.015336289418960147
2010-09-07,-0.0068364899016370995,-0.003369419788666672,0.006484228284392213,-0.011471189788493708,-0.011129315018186925
2010-09-08,0.007828342012726752,-0.0027771475221095576,-0.0013521619153455955,0.006438699367075529,0.009045369204010001
2010-09-09,-0.005624724511108736,0.0009686624845870462,-0.00533605551302152,0.0048322900955937165,0.003288587310607438
2010-09-10,0.029629588528514272,0.0003628738352645655,-0.003523119807870012,0.004863332840635781,0.002808348731777821
2010-09-13,0.00967960134341217,-0.009552518927264608,0.0004821017163016972,0.011130616053760978,0.01927775536248655
2010-09-14,-0.005052459869326786,-0.010133094786304309,0.019757429980159502,-0.0007131195389205036,0.0017762789956450309
2010-09-15,-0.010156333042926291,0.005056685045088605,-0.002362762948231345,0.00354113887216001,0.005044196023882508
2010-09-16,-0.019073888611838563,-0.0030678611676727696,0.004105213107000294,-0.00036434366656679096,0.0008386193937817144
2010-09-17,-0.012203245761552628,0.0019695182953805013,0.002908995283319893,0.0008268557718451586,0.00536637682486707
2010-09-20,0.016291024824635736,-0.0007371644577820469,0.002665431545262331,0.015209797205957498,0.017369059918253882
2010-09-21,-0.017900132999729923,-0.01106459229166612,-0.005160262381499248,-0.002564020390809607,-0.0027506145408872085
2010-09-22,0.01618610576362811,-0.007583299252084119,0.013989253706600202,-0.004825492514895946,-0.0062996353088838886
2010-09-23,0.00629100825140827,0.002254795202895288,0.0031778777022319904,-0.008331340584428193,-0.0031997475088935134
2010-09-24,0.017424814488908202,-0.007749065492166474,0.0013134135113523904,0.021194392772258208,0.023265160957308906
2010-09-27,0.0003921921837455322,-0.0006298406870164364,0.0005400857807678072,-0.005667432349210744,-0.0048084390828009305
2010-09-28,-0.004443235138607782,-0.004159241453135287,0.007634784288466756,0.004850385958537151,0.00414389087482725
2010-09-29,0.02205303620957899,-0.0040501162659439816,0.0014541745366329906,-0.0025877588476783675,-0.0012733408633253118
2010-09-30,0.027099930565259056,0.00038122732705736517,-0.0005349263827856277,-0.003083722237648967,-0.0033409386720688605
2010-10-01,0.020132557031082854,-0.008003110683982184,0.006346479926537585,0.004416438203773465,0.0008992082761793974
2010-10-04,-0.0013483771498236097,0.004610073341454246,-0.0005318373868697934,-0.008034932488803492,-0.01106400104133709
2010-10-05,0.01657049777701536,-0.008922842262237607,0.017865287793702,0.02086134059079603,0.023591207638657075
2010-10-06,0.004950539285440314,-0.004630232930566747,0.005601613162478092,-0.0006720045633211713,-0.007988134739357333
2010-10-07,-0.01874330319678308,0.0,-0.00928401646861221,-0.0016465185803191673,0.0012643594115708812
2010-10-08,0.012122021738216526,-0.000904505690351276,0.007721663220102926,0.00612227817348443,0.007652062085856004
2010-10-11,-0.005444042556254969,0.0015520272511080346,0.006769898814768194,0.00014583690635494584,0.0001749299644864255
2010-10-12,-0.006568555182350555,-0.001033081463488017,-0.005615973828443477,0.003818756605307172,0.006489467826239714
2010-10-13,0.01640754251656995,-0.003748719147353974,0.017685999622277793,0.007121020299379444,0.009640542014176301
2010-10-14,-0.0038549534584887413,-0.005449567543900247,0.005257357555220832,-0.0036413861990395313,-0.002396373018131892
2010-10-15,-0.017414468483377132,0.005088054558182398,-0.004067680529203699,0.002027485447987365,0.01371044285714862
2010-10-18,0.022523099459134555,-0.00142783760441767,7.291633558281774e-05,0.007243744595420987,0.004816119964217158
2010-10-19,-0.043211409342353235,0.016248537567156385,-0.02632728768337922,-0.015877250249970554,-0.01762029560123468
2010-10-20,0.02868283860322096,-0.012918932364900493,0.006141917004072184,0.01052407519882892,0.008387509721494713
2010-10-21,-0.014797592444016017,0.0032396009580393237,-0.013846569627148031,0.0017739084702186325,0.0009278256184586109
2010-10-22,0.014026873349773927,0.0006458673849190077,-0.0002264110884484527,0.0023892585241640507,0.008017324002601356
2010-10-25,0.010160291061999782,-0.004776077717204785,0.010495336875437022,0.002146971596890701,0.004622187543972034
2010-10-26,0.0003636259078050319,0.007911810926381602,-0.00022420146243562478,1.688528477283846e-05,0.002585439168864223
2010-10-27,-0.007389468053309423,0.005662108436366831,-0.011808706149570303,-0.002690583513671685,0.002390579632218559
2010-10-28,0.002928946260907672,-0.010748611015791165,0.015050692141097777,0.0011248494058304637,0.0016419019222297937
2010-10-29,-0.009126308070271039,-0.0005174093492503751,0.011176514621014988,-0.0004392872986367369,1.5871179767978916e-05
2010-11-01,0.0186662978922989,0.0003883319528279472,-0.005084389166747583,0.0009465333975153811,-0.0010248919438099469
2010-11-02,0.011452737945602198,-0.0075032575440693305,0.004591966720785434,0.007759284493458862,0.011449805430404414
2010-11-03,0.009415982135395629,-0.003128230708431823,-0.014228876792052758,0.003678053944041082,0.002664277348496613
2010-11-04,0.021253930457832082,-0.007845267745548945,0.034103639532230945,0.01928286287479275,0.014592963769345824
2010-11-05,0.004162338065016424,0.0088298078886615,0.010559122131938992,0.00392275298702649,0.0006362732593303555
2010-11-08,0.0024179515044577826,0.006270355433095398,0.003936162461750881,-0.0021209574072836856,0.00041491921902414575
2010-11-09,-0.003905310675684337,0.005322649209486663,0.004990019786389244,-0.008052299681943542,-0.0066161772199451185
2010-11-10,0.012569145785833014,0.002453445325695469,-0.007589780728892603,0.004376080778473401,0.006164718003468517
2010-11-11,0.0,0.007600205953365302,0.0028589808232430958,-0.004242126544221403,-0.009019772722517527
2010-11-12,-0.03336750241019715,-0.0017898157435899398,-0.02686904128562284,-0.011808492232419865,-0.014599791161328368
2010-11-15,-0.00023558722565342194,0.00563517932496671,0.0021971583025914843,-0.0012174356326716262,-0.0017432591587759338
2010-11-16,-0.029696019966249376,0.008787601514335774,-0.021996474019960743,-0.016205413633636034,-0.017495277813361243
2010-11-17,-0.02307498155194898,-0.0016411722625995218,-0.0011208248862528691,0.00021216287934855416,0.002498105810675888
2010-11-18,0.017528542888122223,-0.005816882572352355,0.012043667712348771,0.015357313493959523,0.015504740460140054
2010-11-19,-0.004153895470115687,-0.0015263640599052497,-0.0005174611793585804,0.002540373205550228,0.0014795637083353519
2010-11-22,0.002821687173491405,0.0022929975181629203,0.004067445791011481,-0.0015753666901773267,0.005519952066176614
2010-11-23,-0.005994591100750624,0.012709710169309885,0.01458352326744583,-0.014284032792181156,-0.014640511557344582
2010-11-24,0.03212308443509615,0.0023845687836161478,-0.0033393652166515686,0.014922967493543604,0.01930706705880003
2010-11-26,-0.0011924454256294625,0.00613494236784029,-0.007720864882686196,-0.007468562068020934,-0.003365967079532517
2010-11-29,0.02351959372564294,0.005973067743820115,0.002715959068677831,-0.001378858764733426,-0.0036850923531901447
2010-11-30,-0.0188965669327833,0.004453248721670633,0.013909224011713128,-0.006070216944686235,-0.01068817392049215
2010-12-01,0.03138746130651593,-0.006034456677158073,0.00166068507445849,0.02161695515261708,0.020494490728298898
2010-12-02,0.014409221902017322,-0.005079866650546383,0.0008649543210847987,0.012818562518186694,0.011736022098230547
2010-12-03,0.013522755015980215,-0.011457107887615559,0.012171425577286676,0.0026032365675492386,0.004694928110865471
2010-12-06,0.002130225437952493,0.0023935808513531054,0.007044275111771192,-0.001298238661417761,0.0013351396470151489
2010-12-07,-0.00771979003372969,0.0036446011893878083,-0.004945947684942165,0.0005150801927265025,0.0013757913411043265
2010-12-08,-0.0046228847764464565,0.0017530602126027972,-0.01831999427223885,0.003701760406026544,0.004106200876316413
2010-12-09,0.0010195284156060413,0.0008749961853027344,0.0069439244744575745,0.0038427480627742927,0.0028783248319776966
2010-12-10,-0.006563333857960263,0.0,-0.005602993243735588,0.006001641860553519,0.007975831041213466
2010-12-13,0.00934046800629651,-0.00986637840062854,0.009391027625120119,4.832031784740565e-05,-0.0047886010320489225
2010-12-14,-0.0037242052678209125,0.0011352670114905816,0.0045086427665239626,0.00091095635360805,0.0010705352518143307
2010-12-15,0.0038514269595220085,0.011213296697117237,-0.012895394628645196,-0.005122452280258649,-0.003995859572963001
2010-12-16,-0.010381468853828624,-0.0009967833157903394,-0.010898574944740114,0.006185094896691501,0.007676117451154818
2010-12-17,0.003648799383802359,0.0023696986864938374,0.005983618670308388,0.0008368043854836138,0.0021460927928940166
2010-12-20,0.008975243645269693,0.003234969490491846,0.005005095412924154,0.0025483530061645165,0.002493440320425533
2010-12-21,0.011372617543020436,0.0011162590890618773,0.0019487197198664319,0.006030102155631267,0.00681247015691544
2010-12-22,0.007348070188731182,0.00012391149751245223,-0.0010084299041850375,0.0033795554893063517,0.0014506891528518473
2010-12-23,0.011383717297551943,-0.0028490443127653364,-0.004903409712071483,-0.0016443283858672553,-0.002200983295958747
2010-12-27,-0.005573184617253424,-0.0016148727132666574,0.001739148126132184,0.0006126972471360848,0.0006264712686903096
2010-12-28,0.005384591909555203,-0.00012445111221415228,0.01649300228237216,0.0007713239125555216,-0.0016459288660701787
2010-12-29,-0.004044104555980366,-0.006968610681190257,0.005621993088936739,0.0010091453555356455,0.0015209280952799276
2010-12-30,-0.014047479917788097,-0.0035088521050531396,-0.005307480100188999,-0.0015082191889665975,-0.0014810854702301812
